year,batter,runs_scored,balls_faced,boundaries,dot_balls,wickets,sixes,fours,strike_rate,boundary_percentage,dot_ball_percentage,six_percentage,four_percentage,average
2013,Q de Kock,6,16,1,12,3,0,1,37.5,6.25,75.0,0.0,6.25,2.0
2013,R Ashwin,35,50,4,26,4,0,4,70.0,8.0,52.0,0.0,8.0,8.75
2013,R Bhatia,99,81,11,32,6,3,8,122.22222222222223,13.580246913580247,39.50617283950617,3.7037037037037033,9.876543209876543,16.5
2013,R Dhawan,21,21,3,9,3,0,3,100.0,14.285714285714285,42.857142857142854,0.0,14.285714285714285,7.0
2013,R Dravid,471,433,69,190,16,5,64,108.77598152424943,15.935334872979215,43.87990762124711,1.1547344110854503,14.780600461893764,29.4375
2013,R McLaren,3,6,0,4,2,0,0,50.0,0.0,66.66666666666666,0.0,0.0,1.5
2013,R Rampaul,38,39,4,16,4,1,3,97.43589743589743,10.256410256410255,41.02564102564102,2.564102564102564,7.6923076923076925,9.5
2013,R Sathish,109,79,14,26,5,5,9,137.9746835443038,17.72151898734177,32.91139240506329,6.329113924050633,11.39240506329114,21.8
2013,R Sharma,11,17,1,9,3,0,1,64.70588235294117,5.88235294117647,52.94117647058824,0.0,5.88235294117647,3.6666666666666665
2013,R Shukla,1,2,0,1,0,0,0,50.0,0.0,50.0,0.0,0.0,
2013,R Vinay Kumar,70,44,9,14,1,3,6,159.0909090909091,20.454545454545457,31.818181818181817,6.8181818181818175,13.636363636363635,70.0
2013,RA Jadeja,201,139,23,34,9,6,17,144.6043165467626,16.546762589928058,24.46043165467626,4.316546762589928,12.23021582733813,22.333333333333332
2013,RE van der Merwe,22,25,2,10,2,0,2,88.0,8.0,40.0,0.0,8.0,11.0
2013,RG Sharma,538,415,63,132,14,28,35,129.63855421686748,15.180722891566264,31.807228915662648,6.746987951807229,8.433734939759036,38.42857142857143
2013,RJ Harris,2,5,0,3,1,0,0,40.0,0.0,60.0,0.0,0.0,2.0
2013,RN ten Doeschate,85,63,11,17,3,2,9,134.92063492063494,17.46031746031746,26.984126984126984,3.1746031746031744,14.285714285714285,28.333333333333332
2013,RT Ponting,52,76,4,39,5,1,3,68.42105263157895,5.263157894736842,51.31578947368421,1.3157894736842104,3.9473684210526314,10.4
2013,RV Gomez,4,1,1,0,0,0,1,400.0,100.0,0.0,0.0,100.0,
2013,RV Uthappa,434,385,54,149,16,12,42,112.72727272727272,14.025974025974024,38.701298701298704,3.116883116883117,10.909090909090908,27.125
2013,S Anirudha,0,2,0,2,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2013,S Badrinath,124,123,11,41,7,0,11,100.8130081300813,8.94308943089431,33.33333333333333,0.0,8.94308943089431,17.714285714285715
2013,S Dhawan,311,262,42,94,8,5,37,118.70229007633588,16.030534351145036,35.87786259541985,1.9083969465648856,14.122137404580155,38.875
2013,S Kaul,7,9,0,5,0,0,0,77.77777777777779,0.0,55.55555555555556,0.0,0.0,
2013,S Nadeem,14,27,1,19,5,0,1,51.85185185185185,3.7037037037037033,70.37037037037037,0.0,3.7037037037037033,2.8
2013,S Narwal,23,16,4,5,1,0,4,143.75,25.0,31.25,0.0,25.0,23.0
2013,S Sreesanth,1,4,0,2,1,0,0,25.0,0.0,50.0,0.0,0.0,1.0
2013,SE Marsh,300,256,43,90,8,4,39,117.1875,16.796875,35.15625,1.5625,15.234375,37.5
2013,SK Raina,548,370,68,88,12,18,50,148.1081081081081,18.37837837837838,23.783783783783786,4.864864864864865,13.513513513513514,45.666666666666664
2013,SK Trivedi,3,7,0,5,1,0,0,42.857142857142854,0.0,71.42857142857143,0.0,0.0,3.0
2013,SL Malinga,9,19,1,13,3,0,1,47.368421052631575,5.263157894736842,68.42105263157895,0.0,5.263157894736842,3.0
2013,SMSM Senanayake,10,17,0,7,1,0,0,58.82352941176471,0.0,41.17647058823529,0.0,0.0,10.0
2013,SP Narine,21,20,2,7,3,2,0,105.0,10.0,35.0,10.0,0.0,7.0
2013,SPD Smith,159,134,19,47,5,4,15,118.65671641791045,14.17910447761194,35.07462686567165,2.9850746268656714,11.194029850746269,31.8
2013,SR Tendulkar,287,243,44,96,14,5,39,118.10699588477367,18.106995884773664,39.50617283950617,2.05761316872428,16.049382716049383,20.5
2013,SR Watson,543,393,81,134,14,22,59,138.1679389312977,20.610687022900763,34.096692111959285,5.597964376590331,15.012722646310433,38.785714285714285
2013,SS Tiwary,109,113,8,39,4,4,4,96.46017699115043,7.079646017699115,34.51327433628318,3.5398230088495577,3.5398230088495577,27.25
2013,STR Binny,293,204,37,60,8,12,25,143.62745098039215,18.137254901960784,29.411764705882355,5.88235294117647,12.254901960784313,36.625
2013,SV Samson,206,179,24,65,8,5,19,115.08379888268156,13.40782122905028,36.312849162011176,2.793296089385475,10.614525139664805,25.75
2013,SW Tait,1,3,0,2,1,0,0,33.33333333333333,0.0,66.66666666666666,0.0,0.0,1.0
2013,Sachin Baby,3,7,0,4,1,0,0,42.857142857142854,0.0,57.14285714285714,0.0,0.0,3.0
2013,Sandeep Sharma,0,1,0,1,0,0,0,0.0,0.0,100.0,0.0,0.0,
2013,TL Suman,52,58,8,31,5,0,8,89.65517241379311,13.793103448275861,53.44827586206896,0.0,13.793103448275861,10.4
2013,TM Dilshan,76,97,12,55,5,0,12,78.35051546391753,12.371134020618557,56.70103092783505,0.0,12.371134020618557,15.2
2013,UA Birla,7,15,1,10,1,0,1,46.666666666666664,6.666666666666667,66.66666666666666,0.0,6.666666666666667,7.0
2013,UBT Chand,158,163,21,76,9,4,17,96.93251533742331,12.883435582822086,46.62576687116564,2.4539877300613497,10.429447852760736,17.555555555555557
2013,UT Yadav,38,39,4,16,1,1,3,97.43589743589743,10.256410256410255,41.02564102564102,2.564102564102564,7.6923076923076925,38.0
2013,V Kohli,639,471,87,158,14,22,65,135.66878980891718,18.471337579617835,33.54564755838641,4.670912951167728,13.800424628450106,45.642857142857146
2013,V Sehwag,295,244,47,95,12,6,41,120.9016393442623,19.262295081967213,38.9344262295082,2.459016393442623,16.80327868852459,24.583333333333332
2013,WD Parnell,5,7,0,2,1,0,0,71.42857142857143,0.0,28.57142857142857,0.0,0.0,5.0
2013,WP Saha,70,57,10,25,3,4,6,122.80701754385966,17.543859649122805,43.859649122807014,7.017543859649122,10.526315789473683,23.333333333333332
2013,X Thalaivan Sargunam,10,17,0,9,1,0,0,58.82352941176471,0.0,52.94117647058824,0.0,0.0,10.0
2013,YK Pathan,332,247,45,85,12,15,30,134.41295546558706,18.218623481781375,34.41295546558704,6.0728744939271255,12.145748987854251,27.666666666666668
2013,Yuvraj Singh,238,193,29,84,12,15,14,123.3160621761658,15.025906735751295,43.523316062176164,7.772020725388601,7.253886010362693,19.833333333333332
2014,A Mishra,4,7,0,2,1,0,0,57.14285714285714,0.0,28.57142857142857,0.0,0.0,4.0
2014,AB Dinda,4,13,0,8,1,0,0,30.76923076923077,0.0,61.53846153846154,0.0,0.0,4.0
2014,AB de Villiers,395,255,50,70,11,24,26,154.90196078431373,19.607843137254903,27.450980392156865,9.411764705882353,10.196078431372548,35.90909090909091
2014,AD Russell,2,8,0,6,2,0,0,25.0,0.0,75.0,0.0,0.0,1.0
2014,AJ Finch,309,268,40,99,11,9,31,115.29850746268657,14.925373134328357,36.940298507462686,3.3582089552238807,11.567164179104477,28.09090909090909
2014,AM Nayar,43,50,6,29,4,1,5,86.0,12.0,57.99999999999999,2.0,10.0,10.75
2014,AM Rahane,339,298,41,108,10,3,38,113.75838926174498,13.758389261744966,36.241610738255034,1.006711409395973,12.751677852348994,33.9
2014,AN Ahmed,4,1,1,0,0,0,1,400.0,100.0,0.0,0.0,100.0,
2014,AP Tare,126,102,19,40,8,3,16,123.52941176470588,18.627450980392158,39.21568627450981,2.941176470588235,15.686274509803921,15.75
2014,AR Patel,62,61,7,23,5,1,6,101.63934426229508,11.475409836065573,37.704918032786885,1.639344262295082,9.836065573770492,12.4
2014,AT Rayudu,361,296,39,87,14,8,31,121.95945945945945,13.175675675675674,29.39189189189189,2.7027027027027026,10.472972972972974,25.785714285714285
2014,Ankit Sharma,34,31,5,16,2,1,4,109.6774193548387,16.129032258064516,51.61290322580645,3.225806451612903,12.903225806451612,17.0
2014,B Kumar,1,4,0,2,1,0,0,25.0,0.0,50.0,0.0,0.0,1.0
2014,BB McCullum,405,341,51,130,13,19,32,118.76832844574781,14.95601173020528,38.12316715542522,5.571847507331378,9.3841642228739,31.153846153846153
2014,BCJ Cutting,8,6,1,2,0,1,0,133.33333333333331,16.666666666666664,33.33333333333333,16.666666666666664,0.0,
2014,BE Hendricks,0,1,0,1,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2014,BJ Hodge,101,74,10,25,3,6,4,136.48648648648648,13.513513513513514,33.78378378378378,8.108108108108109,5.405405405405405,33.666666666666664
2014,BR Dunk,40,36,7,17,3,0,7,111.11111111111111,19.444444444444446,47.22222222222222,0.0,19.444444444444446,13.333333333333334
2014,CA Lynn,58,52,8,21,2,3,5,111.53846153846155,15.384615384615385,40.38461538461539,5.769230769230769,9.615384615384617,29.0
2014,CA Pujara,125,129,17,52,4,0,17,96.89922480620154,13.178294573643413,40.310077519379846,0.0,13.178294573643413,31.25
2014,CH Gayle,196,188,30,101,9,12,18,104.25531914893618,15.957446808510639,53.72340425531915,6.382978723404255,9.574468085106384,21.77777777777778
2014,CJ Anderson,265,186,36,67,9,15,21,142.4731182795699,19.35483870967742,36.02150537634409,8.064516129032258,11.29032258064516,29.444444444444443
2014,CM Gautam,121,116,18,53,6,5,13,104.3103448275862,15.517241379310345,45.689655172413794,4.310344827586207,11.206896551724139,20.166666666666668
2014,DA Miller,446,307,55,84,9,21,34,145.27687296416937,17.91530944625407,27.36156351791531,6.840390879478828,11.074918566775244,49.55555555555556
2014,DA Warner,528,386,63,110,12,24,39,136.78756476683938,16.321243523316063,28.497409326424872,6.217616580310881,10.103626943005182,44.0
2014,DH Yagnik,4,6,0,1,0,0,0,66.66666666666666,0.0,16.666666666666664,0.0,0.0,
2014,DJ Bravo,8,3,1,0,0,1,0,266.66666666666663,33.33333333333333,0.0,33.33333333333333,0.0,
2014,DJ Hussey,116,96,14,33,2,6,8,120.83333333333333,14.583333333333334,34.375,6.25,8.333333333333332,58.0
2014,DJG Sammy,108,97,12,37,7,8,4,111.34020618556701,12.371134020618557,38.144329896907216,8.24742268041237,4.123711340206185,15.428571428571429
2014,DR Smith,566,425,84,170,17,34,50,133.1764705882353,19.76470588235294,40.0,8.0,11.76470588235294,33.294117647058826
2014,DS Kulkarni,35,27,3,6,1,2,1,129.62962962962962,11.11111111111111,22.22222222222222,7.4074074074074066,3.7037037037037033,35.0
2014,DW Steyn,22,26,1,10,2,0,1,84.61538461538461,3.8461538461538463,38.46153846153847,0.0,3.8461538461538463,11.0
2014,F du Plessis,303,240,33,65,10,7,26,126.25,13.750000000000002,27.083333333333332,2.9166666666666665,10.833333333333334,30.3
2014,G Gambhir,335,301,40,107,14,4,36,111.29568106312293,13.2890365448505,35.548172757475086,1.3289036544850499,11.960132890365449,23.928571428571427
2014,GJ Bailey,257,190,29,57,10,10,19,135.26315789473685,15.263157894736842,30.0,5.263157894736842,10.0,25.7
2014,GJ Maxwell,552,312,84,76,17,36,48,176.9230769230769,26.923076923076923,24.358974358974358,11.538461538461538,15.384615384615385,32.470588235294116
2014,HV Patel,13,7,2,3,2,1,1,185.71428571428572,28.57142857142857,42.857142857142854,14.285714285714285,14.285714285714285,6.5
2014,Harbhajan Singh,28,26,4,13,6,2,2,107.6923076923077,15.384615384615385,50.0,7.6923076923076925,7.6923076923076925,4.666666666666667
2014,IK Pathan,55,58,5,18,4,0,5,94.82758620689656,8.620689655172415,31.03448275862069,0.0,8.620689655172415,13.75
2014,Imran Tahir,8,10,2,8,2,0,2,80.0,20.0,80.0,0.0,20.0,4.0
2014,JA Morkel,45,41,4,17,3,3,1,109.75609756097562,9.75609756097561,41.46341463414634,7.317073170731707,2.4390243902439024,15.0
2014,JD Unadkat,1,6,0,5,1,0,0,16.666666666666664,0.0,83.33333333333334,0.0,0.0,1.0
2014,JDS Neesham,42,46,4,24,3,1,3,91.30434782608695,8.695652173913043,52.17391304347826,2.1739130434782608,6.521739130434782,14.0
2014,JH Kallis,151,131,17,50,6,4,13,115.2671755725191,12.977099236641221,38.16793893129771,3.0534351145038165,9.923664122137405,25.166666666666668
2014,JJ Bumrah,1,4,0,2,1,0,0,25.0,0.0,50.0,0.0,0.0,1.0
2014,JO Holder,16,12,3,7,1,1,2,133.33333333333331,25.0,58.333333333333336,8.333333333333332,16.666666666666664,16.0
2014,JP Duminy,410,311,42,80,8,20,22,131.83279742765274,13.504823151125404,25.723472668810288,6.430868167202572,7.07395498392283,51.25
2014,JP Faulkner,181,99,24,22,5,16,8,182.82828282828282,24.242424242424242,22.22222222222222,16.161616161616163,8.080808080808081,36.2
2014,KA Pollard,273,208,30,66,9,15,15,131.25,14.423076923076922,31.73076923076923,7.211538461538461,7.211538461538461,30.333333333333332
2014,KD Karthik,325,261,39,90,14,11,28,124.52107279693487,14.942528735632186,34.48275862068966,4.21455938697318,10.727969348659004,23.214285714285715
2014,KK Cooper,39,28,5,10,3,3,2,139.28571428571428,17.857142857142858,35.714285714285715,10.714285714285714,7.142857142857142,13.0
2014,KK Nair,330,237,47,85,11,9,38,139.24050632911394,19.831223628691983,35.86497890295359,3.79746835443038,16.033755274261605,30.0
2014,KL Rahul,166,166,15,57,8,3,12,100.0,9.036144578313253,34.33734939759036,1.8072289156626504,7.228915662650602,20.75
2014,KM Jadhav,149,104,20,27,3,7,13,143.26923076923077,19.230769230769234,25.961538461538463,6.730769230769231,12.5,49.666666666666664
2014,KP Pietersen,294,239,41,83,10,7,34,123.01255230125523,17.154811715481173,34.72803347280335,2.928870292887029,14.225941422594143,29.4
2014,KV Sharma,42,30,4,6,3,3,1,140.0,13.333333333333334,20.0,10.0,3.3333333333333335,14.0
2014,KW Richardson,1,2,0,1,1,0,0,50.0,0.0,50.0,0.0,0.0,1.0
2014,Karanveer Singh,1,1,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,
2014,L Balaji,1,3,0,2,1,0,0,33.33333333333333,0.0,66.66666666666666,0.0,0.0,1.0
2014,LMP Simmons,394,299,57,113,7,14,43,131.77257525083613,19.063545150501675,37.79264214046823,4.682274247491638,14.381270903010032,56.285714285714285
2014,LR Shukla,31,38,3,15,3,1,2,81.57894736842105,7.894736842105263,39.473684210526315,2.631578947368421,5.263157894736842,10.333333333333334
2014,LRPL Taylor,59,62,6,21,3,0,6,95.16129032258065,9.67741935483871,33.87096774193548,0.0,9.67741935483871,19.666666666666668
2014,M Manhas,35,26,4,7,3,1,3,134.6153846153846,15.384615384615385,26.923076923076923,3.8461538461538463,11.538461538461538,11.666666666666666
2014,M Morkel,4,4,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,
2014,M Vijay,207,197,25,79,12,5,20,105.0761421319797,12.690355329949238,40.10152284263959,2.5380710659898478,10.152284263959391,17.25
2014,M Vohra,324,244,43,97,7,16,27,132.78688524590163,17.62295081967213,39.75409836065574,6.557377049180328,11.065573770491802,46.285714285714285
2014,M de Lange,1,2,0,1,1,0,0,50.0,0.0,50.0,0.0,0.0,1.0
2014,MA Agarwal,115,93,15,37,8,3,12,123.65591397849462,16.129032258064516,39.784946236559136,3.225806451612903,12.903225806451612,14.375
2014,MA Starc,85,84,9,30,5,0,9,101.19047619047619,10.714285714285714,35.714285714285715,0.0,10.714285714285714,17.0
2014,MC Henriques,9,14,1,6,2,0,1,64.28571428571429,7.142857142857142,42.857142857142854,0.0,7.142857142857142,4.5
2014,MEK Hussey,209,187,24,71,8,7,17,111.76470588235294,12.834224598930483,37.967914438502675,3.7433155080213902,9.090909090909092,26.125
2014,MG Johnson,56,51,7,23,3,3,4,109.80392156862746,13.725490196078432,45.09803921568628,5.88235294117647,7.8431372549019605,18.666666666666668
2014,MK Pandey,409,359,46,121,13,11,35,113.9275766016713,12.813370473537605,33.70473537604457,3.064066852367688,9.749303621169917,31.46153846153846
2014,MK Tiwary,152,123,18,35,6,4,14,123.57723577235772,14.634146341463413,28.455284552845526,3.2520325203252036,11.38211382113821,25.333333333333332
2014,MM Sharma,1,3,0,2,0,0,0,33.33333333333333,0.0,66.66666666666666,0.0,0.0,
2014,MS Bisla,3,9,0,6,1,0,0,33.33333333333333,0.0,66.66666666666666,0.0,0.0,3.0
2014,MS Dhoni,371,258,42,62,6,20,22,143.7984496124031,16.27906976744186,24.031007751937985,7.751937984496124,8.527131782945736,61.833333333333336
2014,Mandeep Singh,24,28,2,12,3,0,2,85.71428571428571,7.142857142857142,42.857142857142854,0.0,7.142857142857142,8.0
2014,Mohammed Shami,3,8,0,4,2,0,0,37.5,0.0,50.0,0.0,0.0,1.5
2014,NJ Maddinson,16,14,3,9,2,0,3,114.28571428571428,21.428571428571427,64.28571428571429,0.0,21.428571428571427,8.0
2014,NV Ojha,232,170,31,61,6,17,14,136.47058823529412,18.235294117647058,35.88235294117647,10.0,8.235294117647058,38.666666666666664
2014,P Kumar,1,2,0,1,1,0,0,50.0,0.0,50.0,0.0,0.0,1.0
2014,PA Patel,205,191,31,83,9,1,30,107.32984293193716,16.230366492146597,43.455497382198956,0.5235602094240838,15.706806282722512,22.77777777777778
2014,PP Chawla,31,20,5,5,3,1,4,155.0,25.0,25.0,5.0,20.0,10.333333333333334
2014,PP Ojha,4,8,0,2,1,0,0,50.0,0.0,25.0,0.0,0.0,4.0
2014,PV Tambe,5,9,0,4,1,0,0,55.55555555555556,0.0,44.44444444444444,0.0,0.0,5.0
2014,Q de Kock,153,132,23,59,6,4,19,115.90909090909092,17.424242424242426,44.696969696969695,3.0303030303030303,14.393939393939394,25.5
2014,R Ashwin,45,48,4,13,2,0,4,93.75,8.333333333333332,27.083333333333332,0.0,8.333333333333332,22.5
2014,R Bhatia,67,55,7,16,5,3,4,121.81818181818183,12.727272727272727,29.09090909090909,5.454545454545454,7.2727272727272725,13.4
2014,R Dhawan,82,75,9,30,2,1,8,109.33333333333333,12.0,40.0,1.3333333333333335,10.666666666666668,41.0
2014,R Rampaul,13,13,1,6,1,1,0,100.0,7.6923076923076925,46.15384615384615,7.6923076923076925,0.0,13.0
2014,R Shukla,18,21,2,9,2,0,2,85.71428571428571,9.523809523809524,42.857142857142854,0.0,9.523809523809524,9.0
2014,R Tewatia,16,13,1,2,1,1,0,123.07692307692308,7.6923076923076925,15.384615384615385,7.6923076923076925,0.0,16.0
2014,R Vinay Kumar,4,7,0,2,2,0,0,57.14285714285714,0.0,28.57142857142857,0.0,0.0,2.0
2014,RA Jadeja,146,113,14,25,5,5,9,129.20353982300884,12.389380530973451,22.123893805309734,4.424778761061947,7.964601769911504,29.2
2014,RG Sharma,390,307,47,104,14,16,31,127.0358306188925,15.309446254071663,33.876221498371336,5.211726384364821,10.097719869706841,27.857142857142858
2014,RN ten Doeschate,52,33,7,10,4,4,3,157.57575757575756,21.21212121212121,30.303030303030305,12.121212121212121,9.090909090909092,13.0
2014,RR Rossouw,39,41,4,20,4,2,2,95.1219512195122,9.75609756097561,48.78048780487805,4.878048780487805,4.878048780487805,9.75
2014,RV Uthappa,660,485,92,155,16,18,74,136.08247422680412,18.969072164948454,31.958762886597935,3.711340206185567,15.257731958762887,41.25
2014,S Anirudha,3,5,0,2,1,0,0,60.0,0.0,40.0,0.0,0.0,3.0
2014,S Dhawan,377,332,56,131,12,7,49,113.55421686746988,16.867469879518072,39.45783132530121,2.108433734939759,14.759036144578314,31.416666666666668
2014,S Gopal,11,10,1,2,1,0,1,110.00000000000001,10.0,20.0,0.0,10.0,11.0
2014,S Kaul,2,2,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,
2014,S Nadeem,7,20,0,12,2,0,0,35.0,0.0,60.0,0.0,0.0,3.5
2014,S Rana,73,66,8,26,4,1,7,110.6060606060606,12.121212121212121,39.39393939393939,1.5151515151515151,10.606060606060606,18.25
2014,SA Yadav,164,123,21,34,6,5,16,133.33333333333331,17.073170731707318,27.64227642276423,4.0650406504065035,13.008130081300814,27.333333333333332
2014,SE Marsh,70,54,10,22,2,3,7,129.62962962962962,18.51851851851852,40.74074074074074,5.555555555555555,12.962962962962962,35.0
2014,SK Raina,523,370,70,117,12,19,51,141.35135135135135,18.91891891891892,31.62162162162162,5.135135135135135,13.783783783783784,43.583333333333336
2014,SL Malinga,2,4,0,2,0,0,0,50.0,0.0,50.0,0.0,0.0,
2014,SP Narine,10,15,0,4,1,0,0,66.66666666666666,0.0,26.666666666666668,0.0,0.0,10.0
2014,SPD Smith,152,115,17,32,5,4,13,132.17391304347825,14.782608695652174,27.82608695652174,3.4782608695652173,11.304347826086957,30.4
2014,SR Watson,246,205,34,97,12,14,20,120.0,16.585365853658537,47.3170731707317,6.829268292682928,9.75609756097561,20.5
2014,STR Binny,123,122,9,48,9,5,4,100.81967213114753,7.377049180327869,39.34426229508197,4.098360655737705,3.278688524590164,13.666666666666666
2014,SV Samson,339,280,42,109,13,17,25,121.07142857142857,15.0,38.92857142857143,6.071428571428571,8.928571428571429,26.076923076923077
2014,Sandeep Sharma,2,5,0,2,0,0,0,40.0,0.0,40.0,0.0,0.0,
2014,Shakib Al Hasan,229,160,29,39,9,7,22,143.125,18.125,24.375,4.375,13.750000000000002,25.444444444444443
2014,Shivam Sharma,5,3,1,1,1,0,1,166.66666666666669,33.33333333333333,33.33333333333333,0.0,33.33333333333333,5.0
2014,TG Southee,4,4,1,3,1,0,1,100.0,25.0,75.0,0.0,25.0,4.0
2014,UBT Chand,2,10,0,7,1,0,0,20.0,0.0,70.0,0.0,0.0,2.0
2014,UT Yadav,2,4,0,2,1,0,0,50.0,0.0,50.0,0.0,0.0,2.0
2014,V Kohli,359,301,39,103,14,16,23,119.26910299003322,12.956810631229235,34.21926910299003,5.3156146179401995,7.641196013289036,25.642857142857142
2014,V Sehwag,455,334,74,121,18,18,56,136.22754491017963,22.15568862275449,36.227544910179645,5.389221556886228,16.766467065868262,25.27777777777778
2014,VH Zol,29,26,4,13,2,1,3,111.53846153846155,15.384615384615385,50.0,3.8461538461538463,11.538461538461538,14.5
2014,VR Aaron,35,34,3,13,0,1,2,102.94117647058823,8.823529411764707,38.23529411764706,2.941176470588235,5.88235294117647,
2014,VS Malik,1,2,0,1,0,0,0,50.0,0.0,50.0,0.0,0.0,
2014,WD Parnell,2,2,0,1,1,0,0,100.0,0.0,50.0,0.0,0.0,2.0
2014,WP Saha,362,255,51,90,12,18,33,141.9607843137255,20.0,35.294117647058826,7.0588235294117645,12.941176470588237,30.166666666666668
2014,Y Venugopal Rao,71,65,8,18,3,0,8,109.23076923076923,12.307692307692308,27.692307692307693,0.0,12.307692307692308,23.666666666666668
2014,YK Pathan,268,168,35,52,9,20,15,159.52380952380955,20.833333333333336,30.952380952380953,11.904761904761903,8.928571428571429,29.77777777777778
